gene_id,portfolio_size,portfolio_site_ids,global_at_least_one_intact_fraction,global_all_targets_intact_fraction,portfolio_span_bp,q10,breadth,n_pop,portfolio_score_sensitivity,rank_sensitivity,min_population_n
AGAP010313,2,AGAP010313__SITE03;AGAP010313__SITE04,1,0.998400852878465,119,1,1,10,1,2,20
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE04,1,0.998400852878465,127,1,1,10,1,3,20
AGAP010313,2,AGAP010313__SITE03;AGAP010313__SITE05,1,0.998933901918977,138,1,1,10,1,4,20
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE05,1,0.998933901918977,146,1,1,10,1,5,20
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE02,1,0.998933901918977,208,1,1,10,1,6,20
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE03,1,0.998933901918977,216,1,1,10,1,7,20
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE04,1,0.998400852878465,312,1,1,10,1,8,20
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE05,1,0.998933901918977,331,1,1,10,1,9,20
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE03,0.999466950959488,0.999466950959488,31,0.997172619047619,1,10,0.998831956289978,10,20
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE03;AGAP010313__SITE04,1,0.998400852878465,127,1,1,10,1,1,20
AGAP010313,3,AGAP010313__SITE03;AGAP010313__SITE04;AGAP010313__SITE05,1,0.997867803837953,138,1,1,10,1,2,20
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE03;AGAP010313__SITE05,1,0.998933901918977,146,1,1,10,1,3,20
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE04;AGAP010313__SITE05,1,0.997867803837953,146,1,1,10,1,4,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE03,1,0.998933901918977,216,1,1,10,1,5,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE04,1,0.997867803837953,312,1,1,10,1,6,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE03;AGAP010313__SITE04,1,0.997867803837953,312,1,1,10,1,7,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE05,1,0.998400852878465,331,1,1,10,1,8,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE03;AGAP010313__SITE05,1,0.998400852878465,331,1,1,10,1,9,20
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE04;AGAP010313__SITE05,1,0.997867803837953,331,1,1,10,1,10,20
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE02,1,1,54,1,1,10,1,1,20
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE03,1,0.969616204690831,75,1,1,10,1,2,20
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE03,1,0.969616204690831,106,1,1,10,1,3,20
AGAP010380,2,AGAP010380__SITE03;AGAP010380__SITE04,1,0.960554371002132,710,1,1,10,1,4,20
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE04,1,0.990938166311301,762,1,1,10,1,5,20
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE04,1,0.990938166311301,793,1,1,10,1,6,20
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE05,1,0.311300639658849,819,1,1,10,1,7,20
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE05,1,0.311300639658849,850,1,1,10,1,8,20
AGAP010380,2,AGAP010380__SITE04;AGAP010380__SITE05,0.992004264392324,0.310234541577825,80,0.940717948717948,0.9,10,0.967417943250779,9,20
AGAP010380,2,AGAP010380__SITE03;AGAP010380__SITE05,0.969616204690831,0.311300639658849,767,0.82123778998779,0.9,10,0.918141059810836,10,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE03,1,0.969616204690831,106,1,1,10,1,1,20
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE03;AGAP010380__SITE04,1,0.960554371002132,762,1,1,10,1,2,20
AGAP010380,3,AGAP010380__SITE03;AGAP010380__SITE04;AGAP010380__SITE05,1,0.310234541577825,767,1,1,10,1,3,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE04,1,0.990938166311301,793,1,1,10,1,4,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE03;AGAP010380__SITE04,1,0.960554371002132,793,1,1,10,1,5,20
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE03;AGAP010380__SITE05,1,0.311300639658849,819,1,1,10,1,6,20
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE04;AGAP010380__SITE05,1,0.310234541577825,819,1,1,10,1,7,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE05,1,0.311300639658849,850,1,1,10,1,8,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE03;AGAP010380__SITE05,1,0.311300639658849,850,1,1,10,1,9,20
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE04;AGAP010380__SITE05,1,0.310234541577825,850,1,1,10,1,10,20
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE03,1,0.950959488272921,48,1,1,10,1,1,20
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE04,1,0.950959488272921,64,1,1,10,1,2,20
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE05,1,0.965884861407249,176,1,1,10,1,3,20
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE02,1,0.953091684434968,211,1,1,10,1,4,20
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE03,1,0.968017057569296,236,1,1,10,1,5,20
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE04,1,0.968017057569296,252,1,1,10,1,6,20
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE05,1,0.982942430703625,364,1,1,10,1,7,20
AGAP010453,2,AGAP010453__SITE04;AGAP010453__SITE05,0.997867803837953,0.982942430703625,135,0.987746478873239,1,10,0.995044625964744,8,20
AGAP010453,2,AGAP010453__SITE03;AGAP010453__SITE05,0.997867803837953,0.982942430703625,151,0.987746478873239,1,10,0.995044625964744,9,20
AGAP010453,2,AGAP010453__SITE03;AGAP010453__SITE04,0.982942430703625,0.982942430703625,39,0.876438492063492,0.9,10,0.942697006041223,10,20
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE03;AGAP010453__SITE04,1,0.950959488272921,64,1,1,10,1,1,20
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE03;AGAP010453__SITE05,1,0.950959488272921,176,1,1,10,1,2,20
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE04;AGAP010453__SITE05,1,0.950959488272921,176,1,1,10,1,3,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE03,1,0.936034115138593,236,1,1,10,1,4,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE04,1,0.936034115138593,252,1,1,10,1,5,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE03;AGAP010453__SITE04,1,0.968017057569296,252,1,1,10,1,6,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE05,1,0.950959488272921,364,1,1,10,1,7,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE03;AGAP010453__SITE05,1,0.968017057569296,364,1,1,10,1,8,20
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE04;AGAP010453__SITE05,1,0.968017057569296,364,1,1,10,1,9,20
AGAP010453,3,AGAP010453__SITE03;AGAP010453__SITE04;AGAP010453__SITE05,0.997867803837953,0.982942430703625,151,0.987746478873239,1,10,0.995044625964744,10,20
AGAP010711,2,AGAP010711__SITE03;AGAP010711__SITE04,1,0.979744136460554,212,1,1,10,1,1,20
AGAP010711,2,AGAP010711__SITE03;AGAP010711__SITE05,1,0.979744136460554,212,1,1,10,1,2,20
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE03,1,0.988805970149254,237,1,1,10,1,3,20
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE03,1,0.988805970149254,238,1,1,10,1,4,20
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE04,1,0.985607675906183,426,1,1,10,1,5,20
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE05,1,0.985607675906183,426,1,1,10,1,6,20
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE04,1,0.985607675906183,427,1,1,10,1,7,20
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE05,1,0.985607675906183,427,1,1,10,1,8,20
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE02,0.997334754797441,0.997334754797441,24,0.979700854700855,1,10,0.992311109288721,9,20
AGAP010711,2,AGAP010711__SITE04;AGAP010711__SITE05,0.988272921108742,0.988272921108742,23,0.943192488262911,0.9,10,0.965921499144118,10,20
AGAP010711,3,AGAP010711__SITE03;AGAP010711__SITE04;AGAP010711__SITE05,1,0.979744136460554,212,1,1,10,1,1,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE02;AGAP010711__SITE03,1,0.988805970149254,238,1,1,10,1,2,20
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE03;AGAP010711__SITE04,1,0.977078891257996,426,1,1,10,1,3,20
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE03;AGAP010711__SITE05,1,0.977078891257996,426,1,1,10,1,4,20
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE04;AGAP010711__SITE05,1,0.985607675906183,426,1,1,10,1,5,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE02;AGAP010711__SITE04,1,0.985607675906183,427,1,1,10,1,6,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE02;AGAP010711__SITE05,1,0.985607675906183,427,1,1,10,1,7,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE03;AGAP010711__SITE04,1,0.977078891257996,427,1,1,10,1,8,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE03;AGAP010711__SITE05,1,0.977078891257996,427,1,1,10,1,9,20
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE04;AGAP010711__SITE05,1,0.985607675906183,427,1,1,10,1,10,20
AGAP010722,2,AGAP010722__SITE01;AGAP010722__SITE02,1,0.495735607675906,52,1,1,10,1,1,20
AGAP010722,2,AGAP010722__SITE02;AGAP010722__SITE03,1,0.967484008528785,86,1,1,10,1,2,20
AGAP010722,2,AGAP010722__SITE02;AGAP010722__SITE04,1,0.942430703624733,92,1,1,10,1,3,20
AGAP010722,2,AGAP010722__SITE04;AGAP010722__SITE05,0.998933901918977,0.613539445628998,48,0.996555335097002,1,10,0.998326941680487,4,20
AGAP010722,2,AGAP010722__SITE01;AGAP010722__SITE04,0.998933901918977,0.497867803837953,121,0.994140873015873,1,10,0.997602603056148,5,20
AGAP010722,2,AGAP010722__SITE03;AGAP010722__SITE04,0.997867803837953,0.970682302771855,29,0.993785024154589,1,10,0.996856189549148,6,20
AGAP010722,2,AGAP010722__SITE01;AGAP010722__SITE03,0.998400852878465,0.523454157782516,115,0.989918650793651,1,10,0.996016106965174,7,20
AGAP010722,2,AGAP010722__SITE03;AGAP010722__SITE05,0.997867803837953,0.639658848614073,54,0.989918650793651,1,10,0.995696277540867,8,20
AGAP010722,2,AGAP010722__SITE02;AGAP010722__SITE05,0.993070362473348,0.618336886993603,117,0.955446009389672,1,10,0.98247602030091,9,20
AGAP010722,2,AGAP010722__SITE01;AGAP010722__SITE05,0.707889125799574,0.457889125799574,146,0.41125,0,10,0.548108475479744,10,20
AGAP010722,3,AGAP010722__SITE02;AGAP010722__SITE03;AGAP010722__SITE04,1,0.94136460554371,92,1,1,10,1,1,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE02;AGAP010722__SITE03,1,0.494136460554371,115,1,1,10,1,2,20
AGAP010722,3,AGAP010722__SITE02;AGAP010722__SITE03;AGAP010722__SITE05,1,0.61727078891258,117,1,1,10,1,3,20
AGAP010722,3,AGAP010722__SITE02;AGAP010722__SITE04;AGAP010722__SITE05,1,0.591151385927505,117,1,1,10,1,4,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE02;AGAP010722__SITE04,1,0.468550106609808,121,1,1,10,1,5,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE02;AGAP010722__SITE05,1,0.435501066098081,146,1,1,10,1,6,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE03;AGAP010722__SITE04,0.999466950959488,0.497867803837953,121,0.997172619047619,1,10,0.998831956289978,7,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE04;AGAP010722__SITE05,0.999466950959488,0.431236673773987,146,0.997172619047619,1,10,0.998831956289978,8,20
AGAP010722,3,AGAP010722__SITE03;AGAP010722__SITE04;AGAP010722__SITE05,0.998933901918977,0.613539445628998,54,0.996555335097002,1,10,0.998326941680487,9,20
AGAP010722,3,AGAP010722__SITE01;AGAP010722__SITE03;AGAP010722__SITE05,0.998400852878465,0.45682302771855,146,0.989918650793651,1,10,0.996016106965174,10,20
AGAP011204,2,AGAP011204__SITE02;AGAP011204__SITE04,0.987206823027719,0.696162046908316,47,0.962642339544514,1,10,0.981116795679986,1,20
AGAP011204,2,AGAP011204__SITE01;AGAP011204__SITE04,0.986673773987207,0.702558635394456,53,0.961005434782609,1,10,0.980305894827107,2,20
AGAP011204,2,AGAP011204__SITE04;AGAP011204__SITE05,0.982409381663113,0.700959488272921,58,0.950452898550725,0.9,10,0.964581498563085,3,20
AGAP011204,2,AGAP011204__SITE02;AGAP011204__SITE05,0.971748400852879,0.865138592750533,82,0.899486714975845,0.7,10,0.922895055004481,4,20
AGAP011204,2,AGAP011204__SITE01;AGAP011204__SITE05,0.971748400852879,0.871002132196162,88,0.899486714975845,0.7,10,0.922895055004481,5,20
AGAP011204,2,AGAP011204__SITE03;AGAP011204__SITE05,0.962686567164179,0.663113006396588,70,0.899486714975845,0.7,10,0.917457954791261,6,20
AGAP011204,2,AGAP011204__SITE01;AGAP011204__SITE03,0.932302771855011,0.699360341151386,41,0.827301155969634,0.4,10,0.847572009903897,7,20
AGAP011204,2,AGAP011204__SITE01;AGAP011204__SITE02,0.92590618336887,0.916844349680171,29,0.828938060731539,0.3,10,0.834225128240784,8,20
AGAP011204,2,AGAP011204__SITE02;AGAP011204__SITE03,0.925373134328358,0.700426439232409,35,0.828938060731539,0.2,10,0.823905298816476,9,20
AGAP011204,2,AGAP011204__SITE03;AGAP011204__SITE04,0.769722814498934,0.702558635394456,35,0.632995169082126,0.2,10,0.671732239423998,10,20
AGAP011204,3,AGAP011204__SITE02;AGAP011204__SITE04;AGAP011204__SITE05,0.995202558635394,0.655650319829424,82,0.976527777777778,1,10,0.99007986851457,1,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE04;AGAP011204__SITE05,0.995202558635394,0.662046908315565,88,0.976527777777778,1,10,0.99007986851457,2,20
AGAP011204,3,AGAP011204__SITE02;AGAP011204__SITE03;AGAP011204__SITE04,0.987206823027719,0.695628997867804,47,0.962642339544514,1,10,0.981116795679986,3,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE02;AGAP011204__SITE04,0.987206823027719,0.695095948827292,53,0.962642339544514,1,10,0.981116795679986,4,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE03;AGAP011204__SITE04,0.986673773987207,0.694562899786781,53,0.961005434782609,1,10,0.980305894827107,5,20
AGAP011204,3,AGAP011204__SITE03;AGAP011204__SITE04;AGAP011204__SITE05,0.986140724946695,0.662046908315565,70,0.960148809523809,1,10,0.97972907782516,6,20
AGAP011204,3,AGAP011204__SITE02;AGAP011204__SITE03;AGAP011204__SITE05,0.971748400852879,0.656183368869936,82,0.899486714975845,0.7,10,0.922895055004481,7,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE02;AGAP011204__SITE05,0.971748400852879,0.863539445628998,88,0.899486714975845,0.7,10,0.922895055004481,8,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE03;AGAP011204__SITE05,0.971748400852879,0.655117270788913,88,0.899486714975845,0.7,10,0.922895055004481,9,20
AGAP011204,3,AGAP011204__SITE01;AGAP011204__SITE02;AGAP011204__SITE03,0.932835820895522,0.699360341151386,41,0.828938060731539,0.4,10,0.848382910756775,10,20
AGAP011377,2,AGAP011377__SITE04;AGAP011377__SITE05,0.999466950959488,0.8363539445629,53,0.997172619047619,1,10,0.998831956289978,1,20
AGAP011377,2,AGAP011377__SITE03;AGAP011377__SITE05,0.965884861407249,0.399786780383795,78,0.908154761904762,0.9,10,0.941977345415778,2,20
AGAP011377,2,AGAP011377__SITE02;AGAP011377__SITE05,0.965351812366738,0.180703624733475,135,0.908154761904762,0.9,10,0.941657515991471,3,20
AGAP011377,2,AGAP011377__SITE01;AGAP011377__SITE05,0.962153518123667,0.0698294243070362,404,0.899672619047619,0.9,10,0.937193896588486,4,20
AGAP011377,2,AGAP011377__SITE03;AGAP011377__SITE04,0.953091684434968,0.32409381663113,48,0.927191358024691,0.6,10,0.910012418068388,5,20
AGAP011377,2,AGAP011377__SITE02;AGAP011377__SITE04,0.884328358208955,0.173240938166311,105,0.81487922705314,0.4,10,0.815060783041315,6,20
AGAP011377,2,AGAP011377__SITE01;AGAP011377__SITE04,0.873667377398721,0.0698294243070362,374,0.785815217391304,0.3,10,0.789944991656624,7,20
AGAP011377,2,AGAP011377__SITE01;AGAP011377__SITE03,0.43816631130064,0.035181236673774,349,0.289665342482244,0,10,0.349799389525057,8,20
AGAP011377,2,AGAP011377__SITE02;AGAP011377__SITE03,0.412046908315565,0.175373134328358,80,0.189662332972192,0,10,0.304126844880997,9,20
AGAP011377,2,AGAP011377__SITE01;AGAP011377__SITE02,0.221215351812367,0.0325159914712154,292,0.0671130952380951,0,10,0.152863139658849,10,20
AGAP011377,3,AGAP011377__SITE03;AGAP011377__SITE04;AGAP011377__SITE05,0.999466950959488,0.320362473347548,78,0.997172619047619,1,10,0.998831956289978,1,20
AGAP011377,3,AGAP011377__SITE02;AGAP011377__SITE04;AGAP011377__SITE05,0.999466950959488,0.170042643923241,135,0.997172619047619,1,10,0.998831956289978,2,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE04;AGAP011377__SITE05,0.999466950959488,0.0698294243070362,404,0.997172619047619,1,10,0.998831956289978,3,20
AGAP011377,3,AGAP011377__SITE02;AGAP011377__SITE03;AGAP011377__SITE05,0.965884861407249,0.172174840085288,135,0.908154761904762,0.9,10,0.941977345415778,4,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE03;AGAP011377__SITE05,0.965884861407249,0.035181236673774,404,0.908154761904762,0.9,10,0.941977345415778,5,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE02;AGAP011377__SITE05,0.965351812366738,0.0325159914712154,404,0.908154761904762,0.9,10,0.941657515991471,6,20
AGAP011377,3,AGAP011377__SITE02;AGAP011377__SITE03;AGAP011377__SITE04,0.954690831556503,0.166311300639659,105,0.935029034304397,0.7,10,0.923323209225221,7,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE03;AGAP011377__SITE04,0.953091684434968,0.035181236673774,374,0.927191358024691,0.6,10,0.910012418068388,8,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE02;AGAP011377__SITE04,0.884328358208955,0.0325159914712154,374,0.81487922705314,0.4,10,0.815060783041315,9,20
AGAP011377,3,AGAP011377__SITE01;AGAP011377__SITE02;AGAP011377__SITE03,0.446162046908316,0.0319829424307036,349,0.289665342482244,0,10,0.354596830889663,10,20
AGAP011849,2,AGAP011849__SITE04;AGAP011849__SITE05,1,0.893390191897655,250,1,1,10,1,1,20
AGAP011849,2,AGAP011849__SITE03;AGAP011849__SITE05,1,0.893923240938166,253,1,1,10,1,2,20
AGAP011849,2,AGAP011849__SITE01;AGAP011849__SITE05,1,0.991471215351812,328,1,1,10,1,3,20
AGAP011849,2,AGAP011849__SITE01;AGAP011849__SITE03,0.999466950959488,0.892324093816631,98,0.997172619047619,1,10,0.998831956289978,4,20
AGAP011849,2,AGAP011849__SITE01;AGAP011849__SITE04,0.999466950959488,0.891791044776119,101,0.997172619047619,1,10,0.998831956289978,5,20
AGAP011849,2,AGAP011849__SITE02;AGAP011849__SITE05,0.99680170575693,0.0687633262260128,318,0.98448717948718,1,10,0.993427177300312,6,20
AGAP011849,2,AGAP011849__SITE01;AGAP011849__SITE02,0.994669509594883,0.0687633262260128,33,0.983801587301587,1,10,0.991942181947406,7,20
AGAP011849,2,AGAP011849__SITE02;AGAP011849__SITE03,0.898720682302772,0.0671641791044776,88,0.804117063492063,0.1,10,0.790467528429282,8,20
AGAP011849,2,AGAP011849__SITE02;AGAP011849__SITE04,0.89818763326226,0.0671641791044776,91,0.804117063492063,0.1,10,0.790147699004975,9,20
AGAP011849,2,AGAP011849__SITE03;AGAP011849__SITE04,0.897654584221748,0.896055437100213,26,0.804117063492063,0.1,10,0.789827869580668,10,20
AGAP011849,3,AGAP011849__SITE03;AGAP011849__SITE04;AGAP011849__SITE05,1,0.892857142857143,253,1,1,10,1,1,20
AGAP011849,3,AGAP011849__SITE02;AGAP011849__SITE03;AGAP011849__SITE05,1,0.0671641791044776,318,1,1,10,1,2,20
AGAP011849,3,AGAP011849__SITE02;AGAP011849__SITE04;AGAP011849__SITE05,1,0.0671641791044776,318,1,1,10,1,3,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE02;AGAP011849__SITE05,1,0.0687633262260128,328,1,1,10,1,4,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE03;AGAP011849__SITE05,1,0.889125799573561,328,1,1,10,1,5,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE04;AGAP011849__SITE05,1,0.888592750533049,328,1,1,10,1,6,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE02;AGAP011849__SITE03,0.999466950959488,0.0671641791044776,98,0.997172619047619,1,10,0.998831956289978,7,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE02;AGAP011849__SITE04,0.999466950959488,0.0671641791044776,101,0.997172619047619,1,10,0.998831956289978,8,20
AGAP011849,3,AGAP011849__SITE01;AGAP011849__SITE03;AGAP011849__SITE04,0.999466950959488,0.891257995735608,101,0.997172619047619,1,10,0.998831956289978,9,20
AGAP011849,3,AGAP011849__SITE02;AGAP011849__SITE03;AGAP011849__SITE04,0.899253731343284,0.0671641791044776,91,0.804117063492063,0.1,10,0.790787357853589,10,20
AGAP011938,2,AGAP011938__SITE02;AGAP011938__SITE03,1,0.893390191897655,320,1,1,10,1,1,20
AGAP011938,2,AGAP011938__SITE01;AGAP011938__SITE03,1,0.893390191897655,321,1,1,10,1,2,20
AGAP011938,2,AGAP011938__SITE03;AGAP011938__SITE05,1,0.950959488272921,567,1,1,10,1,3,20
AGAP011938,2,AGAP011938__SITE02;AGAP011938__SITE05,1,0.934968017057569,864,1,1,10,1,4,20
AGAP011938,2,AGAP011938__SITE01;AGAP011938__SITE05,1,0.934968017057569,865,1,1,10,1,5,20
AGAP011938,2,AGAP011938__SITE04;AGAP011938__SITE05,0.998400852878465,0.681236673773987,96,0.995938051146384,1,10,0.997821927070994,6,20
AGAP011938,2,AGAP011938__SITE02;AGAP011938__SITE04,0.987206823027719,0.634861407249467,791,0.973776455026455,1,10,0.984457030324568,7,20
AGAP011938,2,AGAP011938__SITE01;AGAP011938__SITE04,0.987206823027719,0.634861407249467,792,0.973776455026455,1,10,0.984457030324568,8,20
AGAP011938,2,AGAP011938__SITE01;AGAP011938__SITE02,0.938699360341151,0.938699360341151,24,0.810943887030843,0.6,10,0.866502782313944,9,20
AGAP011938,2,AGAP011938__SITE03;AGAP011938__SITE04,0.977078891257996,0.660980810234542,494,0.593538647342995,0.9,10,0.854308928957696,10,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE02;AGAP011938__SITE03,1,0.893390191897655,321,1,1,10,1,1,20
AGAP011938,3,AGAP011938__SITE03;AGAP011938__SITE04;AGAP011938__SITE05,1,0.658848614072495,567,1,1,10,1,2,20
AGAP011938,3,AGAP011938__SITE02;AGAP011938__SITE03;AGAP011938__SITE04,1,0.612473347547974,791,1,1,10,1,3,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE03;AGAP011938__SITE04,1,0.612473347547974,792,1,1,10,1,4,20
AGAP011938,3,AGAP011938__SITE02;AGAP011938__SITE03;AGAP011938__SITE05,1,0.889658848614073,864,1,1,10,1,5,20
AGAP011938,3,AGAP011938__SITE02;AGAP011938__SITE04;AGAP011938__SITE05,1,0.63272921108742,864,1,1,10,1,6,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE02;AGAP011938__SITE05,1,0.934968017057569,865,1,1,10,1,7,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE03;AGAP011938__SITE05,1,0.889658848614073,865,1,1,10,1,8,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE04;AGAP011938__SITE05,1,0.63272921108742,865,1,1,10,1,9,20
AGAP011938,3,AGAP011938__SITE01;AGAP011938__SITE02;AGAP011938__SITE04,0.987206823027719,0.634861407249467,792,0.973776455026455,1,10,0.984457030324568,10,20
AGAP011966,2,AGAP011966__SITE01;AGAP011966__SITE04,1,0.980810234541578,121,1,1,10,1,1,20
AGAP011966,2,AGAP011966__SITE03;AGAP011966__SITE04,0.995735607675906,0.437633262260128,108,0.988281746031746,1,10,0.993925888415068,2,20
AGAP011966,2,AGAP011966__SITE02;AGAP011966__SITE04,0.995735607675906,0.434434968017058,112,0.988281746031746,1,10,0.993925888415068,3,20
AGAP011966,2,AGAP011966__SITE04;AGAP011966__SITE05,0.993070362473348,0.0490405117270789,89,0.986628968253968,1,10,0.991830907960199,4,20
AGAP011966,2,AGAP011966__SITE01;AGAP011966__SITE03,0.992004264392324,0.436034115138593,36,0.98473564143854,1,10,0.990623251066956,5,20
AGAP011966,2,AGAP011966__SITE01;AGAP011966__SITE02,0.988805970149254,0.436034115138593,32,0.970350241545894,1,10,0.98438865455332,6,20
AGAP011966,2,AGAP011966__SITE01;AGAP011966__SITE05,0.98773987206823,0.0490405117270789,187,0.963297101449275,1,10,0.981633053675721,7,20
AGAP011966,2,AGAP011966__SITE03;AGAP011966__SITE05,0.446162046908316,0.0431769722814499,174,0.300439607341016,0,10,0.357829110347294,8,20
AGAP011966,2,AGAP011966__SITE02;AGAP011966__SITE05,0.442963752665245,0.0431769722814499,178,0.300439607341016,0,10,0.355910133801452,9,20
AGAP011966,2,AGAP011966__SITE02;AGAP011966__SITE03,0.440298507462687,0.437100213219616,27,0.297857447716603,0,10,0.353536338792593,10,20
AGAP011966,3,AGAP011966__SITE01;AGAP011966__SITE02;AGAP011966__SITE04,1,0.433368869936034,121,1,1,10,1,1,20
AGAP011966,3,AGAP011966__SITE01;AGAP011966__SITE03;AGAP011966__SITE04,1,0.433368869936034,121,1,1,10,1,2,20
AGAP011966,3,AGAP011966__SITE01;AGAP011966__SITE04;AGAP011966__SITE05,1,0.0490405117270789,187,1,1,10,1,3,20
AGAP011966,3,AGAP011966__SITE02;AGAP011966__SITE03;AGAP011966__SITE04,0.995735607675906,0.434434968017058,112,0.988281746031746,1,10,0.993925888415068,4,20
AGAP011966,3,AGAP011966__SITE03;AGAP011966__SITE04;AGAP011966__SITE05,0.995735607675906,0.0431769722814499,174,0.988281746031746,1,10,0.993925888415068,5,20
