gene_id,portfolio_size,portfolio_site_ids,n_sites_callable,portfolio_span_bp,global_at_least_one_intact_fraction,population_q10_at_least_one_intact,population_breadth_ge_0_95,global_all_targets_intact_fraction,populations_assessed,multiplex_robustness_score,portfolio_rank_within_gene_size
AGAP007031,3,AGAP007031__SITE02;AGAP007031__SITE03;AGAP007031__SITE05,3,338,1,1,1,0.936567164179104,10,1,6
AGAP007031,3,AGAP007031__SITE02;AGAP007031__SITE04;AGAP007031__SITE05,3,338,1,1,1,0.93816631130064,10,1,7
AGAP007031,3,AGAP007031__SITE01;AGAP007031__SITE02;AGAP007031__SITE05,3,340,1,1,1,0.949360341151386,10,1,8
AGAP007031,3,AGAP007031__SITE01;AGAP007031__SITE03;AGAP007031__SITE05,3,340,1,1,1,0.937633262260128,10,1,9
AGAP007031,3,AGAP007031__SITE01;AGAP007031__SITE04;AGAP007031__SITE05,3,340,1,1,1,0.939232409381663,10,1,10
AGAP007063,2,AGAP007063__SITE01;AGAP007063__SITE02,2,60,1,1,1,0.886993603411514,10,1,1
AGAP007063,2,AGAP007063__SITE01;AGAP007063__SITE03,2,77,1,1,1,0.869402985074627,10,1,2
AGAP007063,2,AGAP007063__SITE02;AGAP007063__SITE03,2,40,0.989339019189765,0.949089201877934,0.9,0.967484008528785,10,0.968330172077239,3
AGAP007063,2,AGAP007063__SITE02;AGAP007063__SITE04,2,105,0.987206823027719,0.949089201877934,0.9,0.087953091684435,10,0.967050854380011,4
AGAP007063,2,AGAP007063__SITE02;AGAP007063__SITE05,2,122,0.987206823027719,0.949089201877934,0.9,0.087953091684435,10,0.967050854380011,5
AGAP007063,2,AGAP007063__SITE03;AGAP007063__SITE04,2,88,0.969616204690831,0.916739130434783,0.8,0.087953091684435,10,0.936791461944934,6
AGAP007063,2,AGAP007063__SITE03;AGAP007063__SITE05,2,105,0.969616204690831,0.916739130434783,0.8,0.087953091684435,10,0.936791461944934,7
AGAP007063,2,AGAP007063__SITE01;AGAP007063__SITE04,2,142,0.902985074626866,0.729816425120773,0.4,0.0847547974413646,10,0.800735972312351,8
AGAP007063,2,AGAP007063__SITE01;AGAP007063__SITE05,2,159,0.902985074626866,0.729816425120773,0.4,0.0847547974413646,10,0.800735972312351,9
AGAP007063,2,AGAP007063__SITE04;AGAP007063__SITE05,2,40,0.087953091684435,0,0,0.087953091684435,10,0.052771855010661,10
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE02;AGAP007063__SITE03,3,77,1,1,1,0.86727078891258,10,1,1
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE02;AGAP007063__SITE04,3,142,1,1,1,0.0847547974413646,10,1,2
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE03;AGAP007063__SITE04,3,142,1,1,1,0.0847547974413646,10,1,3
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE02;AGAP007063__SITE05,3,159,1,1,1,0.0847547974413646,10,1,4
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE03;AGAP007063__SITE05,3,159,1,1,1,0.0847547974413646,10,1,5
AGAP007063,3,AGAP007063__SITE02;AGAP007063__SITE03;AGAP007063__SITE04,3,105,0.989339019189765,0.949089201877934,0.9,0.087953091684435,10,0.968330172077239,6
AGAP007063,3,AGAP007063__SITE02;AGAP007063__SITE03;AGAP007063__SITE05,3,122,0.989339019189765,0.949089201877934,0.9,0.087953091684435,10,0.968330172077239,7
AGAP007063,3,AGAP007063__SITE02;AGAP007063__SITE04;AGAP007063__SITE05,3,122,0.987206823027719,0.949089201877934,0.9,0.087953091684435,10,0.967050854380011,8
AGAP007063,3,AGAP007063__SITE03;AGAP007063__SITE04;AGAP007063__SITE05,3,105,0.969616204690831,0.916739130434783,0.8,0.087953091684435,10,0.936791461944934,9
AGAP007063,3,AGAP007063__SITE01;AGAP007063__SITE04;AGAP007063__SITE05,3,159,0.902985074626866,0.729816425120773,0.4,0.0847547974413646,10,0.800735972312351,10
AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,2,151,1,1,1,0.986140724946695,10,1,1
AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,2,158,1,1,1,0.986140724946695,10,1,2
AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,2,218,1,1,1,0.993603411513859,10,1,3
AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,2,346,1,1,1,0.988272921108742,10,1,4
AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,2,353,1,1,1,0.988272921108742,10,1,5
AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,2,604,1,1,1,0.986673773987207,10,1,6
AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,2,799,1,1,1,0.988805970149254,10,1,7
AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,2,469,0.999466950959488,0.995777777777778,1,0.981876332622601,10,0.998413503909026,8
AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,2,476,0.999466950959488,0.995777777777778,1,0.981876332622601,10,0.998413503909026,9
AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,2,30,0.990405117270789,0.97545652173913,1,0.990405117270789,10,0.986880026884213,10
AGAP007122,3,AGAP007122__SITE02;AGAP007122__SITE03;AGAP007122__SITE04,3,158,1,1,1,0.986140724946695,10,1,1
AGAP007122,3,AGAP007122__SITE03;AGAP007122__SITE04;AGAP007122__SITE05,3,346,1,1,1,0.984008528784648,10,1,2
AGAP007122,3,AGAP007122__SITE02;AGAP007122__SITE03;AGAP007122__SITE05,3,353,1,1,1,0.988272921108742,10,1,3
AGAP007122,3,AGAP007122__SITE02;AGAP007122__SITE04;AGAP007122__SITE05,3,353,1,1,1,0.984008528784648,10,1,4
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,3,604,1,1,1,0.977611940298507,10,1,5
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE03;AGAP007122__SITE04,3,604,1,1,1,0.977611940298507,10,1,6
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE05,3,799,1,1,1,0.979744136460554,10,1,7
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE03;AGAP007122__SITE05,3,799,1,1,1,0.979744136460554,10,1,8
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE04;AGAP007122__SITE05,3,799,1,1,1,0.98454157782516,10,1,9
AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,3,476,0.999466950959488,0.995777777777778,1,0.981876332622601,10,0.998413503909026,10
AGAP007217,2,AGAP007217__SITE01;AGAP007217__SITE02,2,103,1,1,1,0.949893390191898,10,1,1
AGAP007217,2,AGAP007217__SITE02;AGAP007217__SITE04,2,234,1,1,1,0.923773987206823,10,1,2
AGAP007217,2,AGAP007217__SITE01;AGAP007217__SITE04,2,314,1,1,1,0.958955223880597,10,1,3
AGAP007217,2,AGAP007217__SITE01;AGAP007217__SITE05,2,455,1,1,1,0.985607675906183,10,1,4
AGAP007217,2,AGAP007217__SITE02;AGAP007217__SITE05,2,375,0.998933901918977,0.998933782267116,1,0.951492537313433,10,0.999040475831521,5
AGAP007217,2,AGAP007217__SITE04;AGAP007217__SITE05,2,164,0.999466950959488,0.995777777777778,1,0.96002132196162,10,0.998413503909026,6
AGAP007217,2,AGAP007217__SITE01;AGAP007217__SITE03,2,253,0.997334754797441,0.993785024154589,1,0.255863539445629,10,0.996536360124842,7
AGAP007217,2,AGAP007217__SITE03;AGAP007217__SITE04,2,84,0.995202558635394,0.990092031425365,1,0.231876332622601,10,0.994149144608846,8
AGAP007217,2,AGAP007217__SITE03;AGAP007217__SITE05,2,225,0.995202558635394,0.986934523809524,1,0.258528784648188,10,0.993201892324094,9
AGAP007217,2,AGAP007217__SITE02;AGAP007217__SITE03,2,173,0.98134328358209,0.96547730829421,1,0.236673773987207,10,0.978449162637517,10
AGAP007217,3,AGAP007217__SITE03;AGAP007217__SITE04;AGAP007217__SITE05,3,225,1,1,1,0.230277185501066,10,1,1
AGAP007217,3,AGAP007217__SITE02;AGAP007217__SITE03;AGAP007217__SITE04,3,234,1,1,1,0.207889125799574,10,1,2
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE02;AGAP007217__SITE03,3,253,1,1,1,0.231876332622601,10,1,3
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE02;AGAP007217__SITE04,3,314,1,1,1,0.916311300639659,10,1,4
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE03;AGAP007217__SITE04,3,314,1,1,1,0.227078891257996,10,1,5
AGAP007217,3,AGAP007217__SITE02;AGAP007217__SITE04;AGAP007217__SITE05,3,375,1,1,1,0.918443496801706,10,1,6
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE02;AGAP007217__SITE05,3,455,1,1,1,0.944029850746269,10,1,7
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE03;AGAP007217__SITE05,3,455,1,1,1,0.253731343283582,10,1,8
AGAP007217,3,AGAP007217__SITE01;AGAP007217__SITE04;AGAP007217__SITE05,3,455,1,1,1,0.952558635394456,10,1,9
AGAP007217,3,AGAP007217__SITE02;AGAP007217__SITE03;AGAP007217__SITE05,3,375,0.998933901918977,0.998933782267116,1,0.23454157782516,10,0.999040475831521,10
AGAP007280,2,AGAP007280__SITE02;AGAP007280__SITE05,2,315,1,1,1,0.926972281449893,10,1,1
AGAP007280,2,AGAP007280__SITE03;AGAP007280__SITE05,2,44,0.998933901918977,0.99342735042735,1,0.833688699360341,10,0.997388546279591,2
AGAP007280,2,AGAP007280__SITE04;AGAP007280__SITE05,2,44,0.998933901918977,0.99342735042735,1,0.833688699360341,10,0.997388546279591,3
AGAP007280,2,AGAP007280__SITE01;AGAP007280__SITE05,2,318,0.997867803837953,0.989298182255929,1,0.335287846481876,10,0.99551013697955,4
AGAP007280,2,AGAP007280__SITE02;AGAP007280__SITE03,2,294,0.976545842217484,0.957262845849802,1,0.792643923240938,10,0.973106359085431,5
AGAP007280,2,AGAP007280__SITE02;AGAP007280__SITE04,2,294,0.976545842217484,0.957262845849802,1,0.792643923240938,10,0.973106359085431,6
AGAP007280,2,AGAP007280__SITE01;AGAP007280__SITE02,2,26,0.931769722814499,0.771438746438746,0.7,0.337953091684435,10,0.860493457620323,7
AGAP007280,2,AGAP007280__SITE01;AGAP007280__SITE03,2,297,0.890191897654584,0.861503928170595,0.2,0.285181236673774,10,0.812566317043929,8
AGAP007280,2,AGAP007280__SITE01;AGAP007280__SITE04,2,297,0.890191897654584,0.861503928170595,0.2,0.285181236673774,10,0.812566317043929,9
AGAP007280,2,AGAP007280__SITE03;AGAP007280__SITE04,2,23,0.837420042643923,0.764498506188647,0.2,0.837420042643923,10,0.751801577442948,10
AGAP007280,3,AGAP007280__SITE02;AGAP007280__SITE03;AGAP007280__SITE05,3,315,1,1,1,0.788912579957356,10,1,1
AGAP007280,3,AGAP007280__SITE02;AGAP007280__SITE04;AGAP007280__SITE05,3,315,1,1,1,0.788912579957356,10,1,2
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE02;AGAP007280__SITE05,3,318,1,1,1,0.335287846481876,10,1,3
AGAP007280,3,AGAP007280__SITE03;AGAP007280__SITE04;AGAP007280__SITE05,3,44,0.998933901918977,0.99342735042735,1,0.833688699360341,10,0.997388546279591,4
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE03;AGAP007280__SITE05,3,318,0.998933901918977,0.99342735042735,1,0.282515991471215,10,0.997388546279591,5
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE04;AGAP007280__SITE05,3,318,0.998933901918977,0.99342735042735,1,0.282515991471215,10,0.997388546279591,6
AGAP007280,3,AGAP007280__SITE02;AGAP007280__SITE03;AGAP007280__SITE04,3,294,0.976545842217484,0.957262845849802,1,0.792643923240938,10,0.973106359085431,7
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE02;AGAP007280__SITE03,3,297,0.976545842217484,0.957262845849802,1,0.285181236673774,10,0.973106359085431,8
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE02;AGAP007280__SITE04,3,297,0.976545842217484,0.957262845849802,1,0.285181236673774,10,0.973106359085431,9
AGAP007280,3,AGAP007280__SITE01;AGAP007280__SITE03;AGAP007280__SITE04,3,297,0.890191897654584,0.861503928170595,0.2,0.285181236673774,10,0.812566317043929,10
AGAP007333,2,AGAP007333__SITE02;AGAP007333__SITE03,2,77,1,1,1,0.976545842217484,10,1,1
AGAP007333,2,AGAP007333__SITE01;AGAP007333__SITE02,2,169,1,1,1,0.866737739872068,10,1,2
AGAP007333,2,AGAP007333__SITE03;AGAP007333__SITE04,2,171,1,1,1,0.976012793176972,10,1,3
AGAP007333,2,AGAP007333__SITE03;AGAP007333__SITE05,2,173,1,1,1,0.976012793176972,10,1,4
AGAP007333,2,AGAP007333__SITE02;AGAP007333__SITE04,2,225,1,1,1,0.989872068230277,10,1,5
AGAP007333,2,AGAP007333__SITE02;AGAP007333__SITE05,2,227,1,1,1,0.989872068230277,10,1,6
AGAP007333,2,AGAP007333__SITE01;AGAP007333__SITE04,2,371,1,1,1,0.866204690831557,10,1,7
AGAP007333,2,AGAP007333__SITE01;AGAP007333__SITE05,2,373,1,1,1,0.866204690831557,10,1,8
AGAP007333,2,AGAP007333__SITE01;AGAP007333__SITE03,2,223,0.999466950959488,0.996557971014493,1,0.853411513859275,10,0.998647561880041,9
AGAP007333,2,AGAP007333__SITE04;AGAP007333__SITE05,2,25,0.994669509594883,0.986972222222222,1,0.994669509594883,10,0.992893372423596,10
AGAP007333,3,AGAP007333__SITE03;AGAP007333__SITE04;AGAP007333__SITE05,3,173,1,1,1,0.976012793176972,10,1,1
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE02;AGAP007333__SITE03,3,223,1,1,1,0.84861407249467,10,1,2
AGAP007333,3,AGAP007333__SITE02;AGAP007333__SITE03;AGAP007333__SITE04,3,225,1,1,1,0.971215351812367,10,1,3
AGAP007333,3,AGAP007333__SITE02;AGAP007333__SITE03;AGAP007333__SITE05,3,227,1,1,1,0.971215351812367,10,1,4
AGAP007333,3,AGAP007333__SITE02;AGAP007333__SITE04;AGAP007333__SITE05,3,227,1,1,1,0.989872068230277,10,1,5
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE02;AGAP007333__SITE04,3,371,1,1,1,0.861407249466951,10,1,6
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE03;AGAP007333__SITE04,3,371,1,1,1,0.848081023454158,10,1,7
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE02;AGAP007333__SITE05,3,373,1,1,1,0.861407249466951,10,1,8
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE03;AGAP007333__SITE05,3,373,1,1,1,0.848081023454158,10,1,9
AGAP007333,3,AGAP007333__SITE01;AGAP007333__SITE04;AGAP007333__SITE05,3,373,1,1,1,0.866204690831557,10,1,10
AGAP007413,2,AGAP007413__SITE03;AGAP007413__SITE04,2,135,1,1,1,0.98134328358209,10,1,1
AGAP007413,2,AGAP007413__SITE02;AGAP007413__SITE04,2,144,1,1,1,0.946162046908315,10,1,2
AGAP007413,2,AGAP007413__SITE01;AGAP007413__SITE04,2,203,0.998933901918977,0.997172619047619,1,0.907782515991471,10,0.998512126865672,3
AGAP007413,2,AGAP007413__SITE01;AGAP007413__SITE03,2,91,0.998933901918977,0.995940687063875,1,0.909381663113006,10,0.998142547270549,4
AGAP007413,2,AGAP007413__SITE02;AGAP007413__SITE03,2,32,0.994136460554371,0.98478502415459,1,0.95362473347548,10,0.991917383578999,5
AGAP007413,2,AGAP007413__SITE03;AGAP007413__SITE05,2,145,0.993603411513859,0.98359595959596,1,0.556503198294243,10,0.991240834787103,6
AGAP007413,2,AGAP007413__SITE04;AGAP007413__SITE05,2,33,0.990938166311301,0.952759720717467,0.9,0.557569296375267,10,0.970390816002021,7
AGAP007413,2,AGAP007413__SITE02;AGAP007413__SITE05,2,154,0.980810234541578,0.952119658119658,0.9,0.534115138592751,10,0.964122038160844,8
AGAP007413,2,AGAP007413__SITE01;AGAP007413__SITE02,2,82,0.981876332622601,0.945515830022872,0.8,0.891257995735608,10,0.952780548580422,9
AGAP007413,2,AGAP007413__SITE01;AGAP007413__SITE05,2,213,0.934968017057569,0.801207729468599,0.7,0.540511727078891,10,0.871343129075121,10
AGAP007413,3,AGAP007413__SITE02;AGAP007413__SITE03;AGAP007413__SITE04,3,144,1,1,1,0.943496801705757,10,1,1
AGAP007413,3,AGAP007413__SITE03;AGAP007413__SITE04;AGAP007413__SITE05,3,145,1,1,1,0.55543710021322,10,1,2
AGAP007413,3,AGAP007413__SITE02;AGAP007413__SITE04;AGAP007413__SITE05,3,154,1,1,1,0.533049040511727,10,1,3
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE02;AGAP007413__SITE04,3,203,1,1,1,0.882196162046908,10,1,4
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE03;AGAP007413__SITE04,3,203,1,1,1,0.900319829424307,10,1,5
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE03;AGAP007413__SITE05,3,213,0.999466950959488,0.996557971014493,1,0.538912579957356,10,0.998647561880041,6
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE04;AGAP007413__SITE05,3,213,0.998933901918977,0.997172619047619,1,0.539445628997868,10,0.998512126865672,7
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE02;AGAP007413__SITE03,3,91,0.998933901918977,0.995940687063875,1,0.888592750533049,10,0.998142547270549,8
AGAP007413,3,AGAP007413__SITE02;AGAP007413__SITE03;AGAP007413__SITE05,3,154,0.995735607675906,0.987570048309179,1,0.533582089552239,10,0.993712379098297,9
AGAP007413,3,AGAP007413__SITE01;AGAP007413__SITE02;AGAP007413__SITE05,3,213,0.988805970149254,0.96273022751896,1,0.522921108742004,10,0.98210265034524,10
AGAP007570,2,AGAP007570__SITE01;AGAP007570__SITE05,2,361,0.999466950959488,0.998933782267116,1,0.84861407249467,10,0.999360305255827,1
AGAP007570,2,AGAP007570__SITE01;AGAP007570__SITE03,2,149,0.98773987206823,0.958037698412698,0.9,0.751066098081023,10,0.970055232764748,2
AGAP007570,2,AGAP007570__SITE01;AGAP007570__SITE04,2,161,0.98773987206823,0.958037698412698,0.9,0.782515991471215,10,0.970055232764748,3
AGAP007570,2,AGAP007570__SITE04;AGAP007570__SITE05,2,223,0.983475479744136,0.905051643192488,0.9,0.873667377398721,10,0.951600780804228,4
AGAP007570,2,AGAP007570__SITE03;AGAP007570__SITE05,2,235,0.982942430703625,0.905051643192488,0.9,0.842750533049041,10,0.951280951379921,5
AGAP007570,2,AGAP007570__SITE02;AGAP007570__SITE05,2,356,0.976545842217484,0.902607198748044,0.9,0.682835820895522,10,0.946709664954903,6
AGAP007570,2,AGAP007570__SITE02;AGAP007570__SITE04,2,156,0.917910447761194,0.721802816901409,0.7,0.6636460554371,10,0.837287113727139,7
AGAP007570,2,AGAP007570__SITE02;AGAP007570__SITE03,2,144,0.896055437100213,0.698215962441315,0.4,0.654051172707889,10,0.787098050992522,8
AGAP007570,2,AGAP007570__SITE01;AGAP007570__SITE02,2,28,0.881663113006397,0.803846153846154,0.1,0.690831556503198,10,0.780151713957684,9
AGAP007570,2,AGAP007570__SITE03;AGAP007570__SITE04,2,35,0.890191897654584,0.661677621283255,0.4,0.857675906183369,10,0.772618424977727,10
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE03;AGAP007570__SITE05,3,361,1,1,1,0.736140724946695,10,1,1
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE04;AGAP007570__SITE05,3,361,1,1,1,0.767057569296375,10,1,2
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE02;AGAP007570__SITE05,3,361,0.999466950959488,0.998933782267116,1,0.681769722814499,10,0.999360305255827,3
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE02;AGAP007570__SITE03,3,149,0.98773987206823,0.958037698412698,0.9,0.652985074626866,10,0.970055232764748,4
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE02;AGAP007570__SITE04,3,161,0.98773987206823,0.958037698412698,0.9,0.662579957356077,10,0.970055232764748,5
AGAP007570,3,AGAP007570__SITE01;AGAP007570__SITE03;AGAP007570__SITE04,3,161,0.98773987206823,0.958037698412698,0.9,0.750533049040512,10,0.970055232764748,6
AGAP007570,3,AGAP007570__SITE03;AGAP007570__SITE04;AGAP007570__SITE05,3,235,0.983475479744136,0.905051643192488,0.9,0.842217484008529,10,0.951600780804228,7
AGAP007570,3,AGAP007570__SITE02;AGAP007570__SITE04;AGAP007570__SITE05,3,356,0.983475479744136,0.905051643192488,0.9,0.654584221748401,10,0.951600780804228,8
AGAP007570,3,AGAP007570__SITE02;AGAP007570__SITE03;AGAP007570__SITE05,3,356,0.982942430703625,0.905051643192488,0.9,0.64498933901919,10,0.951280951379921,9
AGAP007570,3,AGAP007570__SITE02;AGAP007570__SITE03;AGAP007570__SITE04,3,156,0.917910447761194,0.721802816901409,0.7,0.653518123667377,10,0.837287113727139,10
AGAP007729,2,AGAP007729__SITE03;AGAP007729__SITE04,2,29,1,1,1,0.998933901918977,10,1,1
AGAP007729,2,AGAP007729__SITE04;AGAP007729__SITE05,2,89,1,1,1,0.997867803837953,10,1,2
AGAP007729,2,AGAP007729__SITE03;AGAP007729__SITE05,2,95,1,1,1,0.998933901918977,10,1,3
AGAP007729,2,AGAP007729__SITE02;AGAP007729__SITE03,2,613,1,1,1,0.997867803837953,10,1,4
AGAP007729,2,AGAP007729__SITE02;AGAP007729__SITE04,2,619,1,1,1,0.99680170575693,10,1,5
AGAP007729,2,AGAP007729__SITE01;AGAP007729__SITE02,2,636,1,1,1,0.973880597014925,10,1,6
AGAP007729,2,AGAP007729__SITE02;AGAP007729__SITE05,2,685,1,1,1,0.99680170575693,10,1,7
AGAP007729,2,AGAP007729__SITE01;AGAP007729__SITE03,2,1226,1,1,1,0.976012793176972,10,1,8
AGAP007729,2,AGAP007729__SITE01;AGAP007729__SITE04,2,1232,1,1,1,0.974946695095949,10,1,9
AGAP007729,2,AGAP007729__SITE01;AGAP007729__SITE05,2,1298,1,1,1,0.974946695095949,10,1,10
AGAP007729,3,AGAP007729__SITE03;AGAP007729__SITE04;AGAP007729__SITE05,3,95,1,1,1,0.997867803837953,10,1,1
AGAP007729,3,AGAP007729__SITE02;AGAP007729__SITE03;AGAP007729__SITE04,3,619,1,1,1,0.99680170575693,10,1,2
AGAP007729,3,AGAP007729__SITE02;AGAP007729__SITE03;AGAP007729__SITE05,3,685,1,1,1,0.99680170575693,10,1,3
AGAP007729,3,AGAP007729__SITE02;AGAP007729__SITE04;AGAP007729__SITE05,3,685,1,1,1,0.995735607675906,10,1,4
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE02;AGAP007729__SITE03,3,1226,1,1,1,0.973880597014925,10,1,5
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE02;AGAP007729__SITE04,3,1232,1,1,1,0.972814498933902,10,1,6
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE03;AGAP007729__SITE04,3,1232,1,1,1,0.974946695095949,10,1,7
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE02;AGAP007729__SITE05,3,1298,1,1,1,0.972814498933902,10,1,8
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE03;AGAP007729__SITE05,3,1298,1,1,1,0.974946695095949,10,1,9
AGAP007729,3,AGAP007729__SITE01;AGAP007729__SITE04;AGAP007729__SITE05,3,1298,1,1,1,0.973880597014925,10,1,10
AGAP007775,2,AGAP007775__SITE04;AGAP007775__SITE05,2,92,0.998933901918977,0.996555335097002,1,0.834754797441365,10,0.998326941680486,1
AGAP007775,2,AGAP007775__SITE03;AGAP007775__SITE05,2,101,0.998933901918977,0.996555335097002,1,0.834754797441365,10,0.998326941680486,2
AGAP007775,2,AGAP007775__SITE02;AGAP007775__SITE05,2,140,0.960554371002132,0.91465811965812,0.6,0.0389125799573561,10,0.910730058498715,3
AGAP007775,2,AGAP007775__SITE01;AGAP007775__SITE05,2,205,0.960554371002132,0.91465811965812,0.6,0,10,0.910730058498715,4
AGAP007775,2,AGAP007775__SITE03;AGAP007775__SITE04,2,32,0.875266524520256,0.765942028985507,0.5,0.871002132196162,10,0.804942523407806,5
AGAP007775,2,AGAP007775__SITE02;AGAP007775__SITE03,2,62,0.873134328358209,0.759963768115942,0.5,0.0389125799573561,10,0.801869727449708,6
AGAP007775,2,AGAP007775__SITE01;AGAP007775__SITE03,2,127,0.873134328358209,0.759963768115942,0.5,0,10,0.801869727449708,7
AGAP007775,2,AGAP007775__SITE02;AGAP007775__SITE04,2,71,0.873134328358209,0.758025362318841,0.5,0.0389125799573561,10,0.801288205710577,8
AGAP007775,2,AGAP007775__SITE01;AGAP007775__SITE04,2,136,0.873134328358209,0.758025362318841,0.5,0,10,0.801288205710577,9
AGAP007775,2,AGAP007775__SITE01;AGAP007775__SITE02,2,88,0.0389125799573561,0,0,0,10,0.0233475479744136,10
AGAP007775,3,AGAP007775__SITE03;AGAP007775__SITE04;AGAP007775__SITE05,3,101,0.998933901918977,0.996555335097002,1,0.832622601279318,10,0.998326941680486,1
AGAP007775,3,AGAP007775__SITE02;AGAP007775__SITE03;AGAP007775__SITE05,3,140,0.998933901918977,0.996555335097002,1,0.0389125799573561,10,0.998326941680486,2
AGAP007775,3,AGAP007775__SITE02;AGAP007775__SITE04;AGAP007775__SITE05,3,140,0.998933901918977,0.996555335097002,1,0.0389125799573561,10,0.998326941680486,3
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE03;AGAP007775__SITE05,3,205,0.998933901918977,0.996555335097002,1,0,10,0.998326941680486,4
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE04;AGAP007775__SITE05,3,205,0.998933901918977,0.996555335097002,1,0,10,0.998326941680486,5
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE02;AGAP007775__SITE05,3,205,0.960554371002132,0.91465811965812,0.6,0,10,0.910730058498715,6
AGAP007775,3,AGAP007775__SITE02;AGAP007775__SITE03;AGAP007775__SITE04,3,71,0.875266524520256,0.765942028985507,0.5,0.0389125799573561,10,0.804942523407806,7
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE03;AGAP007775__SITE04,3,136,0.875266524520256,0.765942028985507,0.5,0,10,0.804942523407806,8
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE02;AGAP007775__SITE03,3,127,0.873134328358209,0.759963768115942,0.5,0,10,0.801869727449708,9
AGAP007775,3,AGAP007775__SITE01;AGAP007775__SITE02;AGAP007775__SITE04,3,136,0.873134328358209,0.758025362318841,0.5,0,10,0.801288205710577,10
AGAP007855,2,AGAP007855__SITE01;AGAP007855__SITE02,2,61,1,1,1,0.976545842217484,10,1,1
AGAP007855,2,AGAP007855__SITE01;AGAP007855__SITE03,2,62,1,1,1,0.976545842217484,10,1,2
AGAP007855,2,AGAP007855__SITE01;AGAP007855__SITE04,2,105,1,1,1,0.969616204690831,10,1,3
AGAP007855,2,AGAP007855__SITE01;AGAP007855__SITE05,2,109,0.999466950959488,0.997172619047619,1,0.96908315565032,10,0.998831956289979,4
AGAP007855,2,AGAP007855__SITE03;AGAP007855__SITE04,2,66,0.998400852878465,0.994345238095238,1,0.988272921108742,10,0.99734408315565,5
AGAP007855,2,AGAP007855__SITE02;AGAP007855__SITE04,2,67,0.998400852878465,0.994345238095238,1,0.988272921108742,10,0.99734408315565,6
